id|drop_mesh1|icon|durability|weight|material|crystallizable|stackable|family|grade
1092|dropitems.drop_sack_m00|icon.etc_scroll_gray_i00|-1|0|8|0|2|0|0
1093|dropitems.drop_sack_m00|icon.etc_scroll_gray_i00|-1|0|8|0|2|0|0
1094|dropitems.drop_sack_m00|icon.etc_piece_of_paper_white_i00|-1|0|8|0|2|0|0
1095|dropitems.drop_spell_book_m00|icon.etc_spell_books_defighter_i00|-1|120|18|0|2|0|0
1096|dropitems.drop_spell_book_m00|icon.etc_spell_books_efighter_i00|-1|120|18|0|2|0|0
1097|dropitems.drop_spell_book_m00|icon.etc_spell_books_defighter_i00|-1|120|18|0|2|0|0
1098|dropitems.drop_spell_book_m00|icon.etc_spell_books_assistance_i00|-1|120|18|0|2|0|0
1099|dropitems.drop_spell_book_m00|icon.etc_spell_books_black_i00|-1|120|18|0|2|0|0
1106|dropitems.drop_sack_m00|icon.etc_scroll_gray_i00|-1|0|8|0|2|0|0
1107|dropitems.drop_sack_m00|icon.etc_piece_bone_white_i00|-1|0|8|0|2|0|0
1108|dropitems.drop_sack_m00|icon.item_normal20|-1|0|8|0|2|0|0
1109|dropitems.drop_sack_m00|icon.item_normal20|-1|0|8|0|2|0|0
1110|dropitems.drop_sack_m00|icon.item_normal05|-1|0|8|0|2|0|0
1111|dropitems.drop_sack_m00|icon.item_normal49|-1|0|8|0|2|0|0
1112|dropitems.drop_sack_m00|icon.etc_leaf_green_i00|-1|0|8|0|2|0|0
1113|dropitems.drop_sack_m00|icon.item_canuse48|-1|0|8|0|2|0|0
1114|dropitems.drop_sack_m00|icon.etc_feather_gold_i00|-1|0|8|0|2|0|0
1115|dropitems.drop_sack_m00|icon.accessary_necklace_of_anguish_i00|-1|0|8|0|2|0|0
1116|dropitems.drop_sack_m00|icon.etc_feather_gold_i00|-1|0|8|0|2|0|0
1117|dropitems.drop_sack_m00|icon.accessary_necklace_of_anguish_i00|-1|0|8|0|2|0|0
1118|dropitems.drop_sack_m00|icon.etc_pouch_brown_i00|-1|0|8|0|2|0|0
1130|dropitems.drop_sack_m00|icon.etc_lesser_potion_green_i00|-1|0|8|0|2|0|0
1131|dropitems.drop_sack_m00|icon.etc_lesser_potion_green_i00|-1|0|8|0|2|0|0
1132|dropitems.drop_sack_m00|icon.etc_lesser_potion_green_i00|-1|0|8|0|2|0|0
1133|dropitems.drop_sack_m00|icon.etc_lesser_potion_green_i00|-1|0|8|0|2|0|0
1134|dropitems.drop_sack_m00|icon.etc_lesser_potion_green_i00|-1|0|8|0|2|0|0
1135|dropitems.drop_sack_m00|icon.weapon_club_i01|-1|0|8|0|2|0|0
1136|dropitems.drop_sack_m00|icon.weapon_club_i01|-1|0|8|0|2|0|0
1137|dropitems.drop_sack_m00|icon.weapon_club_i01|-1|0|8|0|2|0|0
1138|dropitems.drop_sack_m00|icon.etc_scroll_white_i00|-1|0|8|0|2|0|0
1139|dropitems.drop_sack_m00|icon.etc_badge_gold_i00|-1|0|8|0|2|0|0
1140|dropitems.drop_sack_m00|icon.weapon_broad_sword_i00|-1|0|8|0|2|0|0
1141|dropitems.drop_sack_m00|icon.weapon_broad_sword_i00|-1|0|8|0|2|0|0
1143|dropitems.drop_sack_m00|icon.etc_scroll_gray_i00|-1|0|8|0|2|0|0
1144|dropitems.drop_sack_m00|icon.etc_horn_i00|-1|0|8|0|2|0|0
1145|dropitems.drop_sack_m00|icon.accessary_earing_of_protection_i00|-1|0|8|0|2|0|0
1150|dropitems.drop_spell_book_m00|icon.etc_spell_books_blue_i00|-1|120|18|0|2|0|0
1151|dropitems.drop_spell_book_m00|icon.etc_spell_books_blue_i00|-1|120|18|0|2|0|0
1152|dropitems.drop_spell_book_m00|icon.etc_spell_books_white_i00|-1|120|18|0|2|0|0
1153|dropitems.drop_sack_m00|icon.etc_scroll_white_i00|-1|0|8|0|2|0|0
1154|dropitems.drop_sack_m00|icon.weapon_bastard_sword_i00|-1|0|8|0|2|0|0
1155|dropitems.drop_sack_m00|icon.weapon_bastard_sword_i00|-1|0|8|0|2|0|0
1156|dropitems.drop_sack_m00|icon.weapon_bastard_sword_i00|-1|0|8|0|2|0|0
1157|dropitems.drop_sack_m00|icon.weapon_crimson_sword_i00|-1|0|8|0|2|0|0
1158|dropitems.drop_sack_m00|icon.etc_piece_bone_red_i00|-1|0|8|0|2|0|0
1159|dropitems.drop_sack_m00|icon.etc_skull_black_i00|-1|0|8|0|2|0|0
1160|dropitems.drop_sack_m00|icon.etc_bead_gold_i00|-1|0|8|0|2|0|0
1161|dropitems.drop_sack_m00|icon.weapon_flamberge_i00|-1|0|8|0|2|0|0
1162|dropitems.drop_sack_m00|icon.etc_coins_silver_i00|-1|0|8|0|2|0|0
1163|dropitems.drop_sack_m00|icon.etc_coins_silver_i00|-1|0|8|0|2|0|0
1164|dropitems.drop_sack_m00|icon.etc_coins_silver_i00|-1|0|8|0|2|0|0
1165|dropitems.drop_sack_m00|icon.etc_coins_silver_i00|-1|0|8|0|2|0|0
1166|dropitems.drop_sack_m00|icon.etc_coins_silver_i00|-1|0|8|0|2|0|0
1167|dropitems.drop_sack_m00|icon.etc_coins_silver_i00|-1|0|8|0|2|0|0
1168|dropitems.drop_sack_m00|icon.etc_badge_silver_i00|-1|0|8|0|2|0|0
1169|dropitems.drop_sack_m00|icon.etc_totem_necklace_red_i00|-1|0|8|0|2|0|0
1170|dropitems.drop_sack_m00|icon.accessary_earing_of_holy_spirit_i00|-1|0|8|0|2|0|0
1171|dropitems.drop_sack_m00|icon.accessary_necklace_of_knowledge_i00|-1|0|8|0|2|0|0
1172|dropitems.drop_sack_m00|icon.etc_badge_silver_i00|-1|0|8|0|2|0|0
1173|dropitems.drop_sack_m00|icon.etc_horn_i00|-1|0|8|0|2|0|0
1174|dropitems.drop_sack_m00|icon.accessary_earing_of_holy_spirit_i00|-1|0|8|0|2|0|0
1175|dropitems.drop_sack_m00|icon.etc_totem_green_i00|-1|0|8|0|2|0|0
1176|dropitems.drop_sack_m00|icon.etc_badge_silver_i00|-1|0|8|0|2|0|0
1177|dropitems.drop_sack_m00|icon.etc_leather_gray_i00|-1|0|8|0|2|0|0
1178|dropitems.drop_sack_m00|icon.accessary_earing_of_holy_spirit_i00|-1|0|8|0|2|0|0
1179|dropitems.drop_sack_m00|icon.etc_skull_black_i00|-1|0|8|0|2|0|0
1180|dropitems.drop_sack_m00|icon.etc_scroll_white_i00|-1|0|8|0|2|0|0
1183|dropitems.drop_sack_m00|icon.etc_piece_bone_black_i00|-1|0|8|0|2|0|0
1184|dropitems.drop_sack_m00|icon.accessary_red_cresent_earing_i00|-1|0|8|0|2|0|0
1185|dropitems.drop_sack_m00|icon.etc_recipe_red_i00|-1|0|8|0|2|0|0
1186|dropitems.drop_sack_m00|icon.etc_jewel_red_i00|-1|0|8|0|2|0|0
1187|dropitems.drop_sack_m00|icon.etc_spell_books_red_i00|-1|0|8|0|2|0|0
1188|dropitems.drop_sack_m00|icon.accessary_ring_of_grace_i00|-1|0|8|0|2|0|0
1189|dropitems.drop_sack_m00|icon.accessary_necklace_of_blessing_i00|-1|0|8|0|2|0|0
1190|dropitems.drop_sack_m00|icon.etc_letter_red_i00|-1|0|8|0|2|0|0
1191|dropitems.drop_sack_m00|icon.etc_scroll_white_i00|-1|0|8|0|2|0|0
1192|dropitems.drop_sack_m00|icon.etc_scroll_gray_i00|-1|0|8|0|2|0|0
1193|dropitems.drop_sack_m00|icon.etc_spell_books_blue_i00|-1|0|8|0|2|0|0
1194|dropitems.drop_sack_m00|icon.etc_spell_books_blue_i00|-1|0|8|0|2|0|0
1195|dropitems.drop_sack_m00|icon.etc_spell_books_blue_i00|-1|0|8|0|2|0|0
1196|dropitems.drop_sack_m00|icon.etc_spell_books_blue_i00|-1|0|8|0|2|0|0
1197|dropitems.drop_sack_m00|icon.etc_letter_white_i00|-1|0|8|0|2|0|0
1198|dropitems.drop_sack_m00|icon.accessary_blessed_earing_i00|-1|0|8|0|2|0|0
1199|dropitems.drop_sack_m00|icon.accessary_blessed_necklace_i00|-1|0|8|0|2|0|0
1200|dropitems.drop_sack_m00|icon.etc_letter_red_i00|-1|0|8|0|2|0|0
1201|dropitems.drop_sack_m00|icon.accessary_earing_of_wisdom_i00|-1|0|8|0|2|0|0
1202|dropitems.drop_sack_m00|icon.etc_scroll_white_i00|-1|0|8|0|2|0|0
1203|dropitems.drop_sack_m00|icon.etc_jewel_box_i00|-1|0|8|0|2|0|0
1204|dropitems.drop_sack_m00|icon.accessary_elven_earing_i00|-1|0|8|0|2|0|0
1205|dropitems.drop_sack_m00|icon.etc_jewel_gold_i00|-1|0|8|0|2|0|0
1206|dropitems.drop_sack_m00|icon.etc_jewel_green_i00|-1|0|8|0|2|0|0
1207|dropitems.drop_sack_m00|icon.etc_scroll_white_i00|-1|0|8|0|2|0|0
1208|dropitems.drop_sack_m00|icon.etc_piece_of_paper_black_i00|-1|0|8|0|2|0|0
1209|dropitems.drop_sack_m00|icon.etc_piece_of_paper_black_i00|-1|0|8|0|2|0|0
1210|dropitems.drop_sack_m00|icon.etc_piece_of_paper_black_i00|-1|0|8|0|2|0|0
1211|dropitems.drop_sack_m00|icon.etc_piece_of_paper_black_i00|-1|0|8|0|2|0|0
1212|dropitems.drop_sack_m00|icon.etc_herb_green_i00|-1|0|8|0|2|0|0
1214|dropitems.drop_sack_m00|icon.etc_scroll_gray_i00|-1|0|8|0|2|0|0
1215|dropitems.drop_sack_m00|icon.etc_piece_of_paper_white_i00|-1|0|8|0|2|0|0
1216|dropitems.drop_sack_m00|icon.etc_letter_red_i00|-1|0|8|0|2|0|0
1217|dropitems.drop_sack_m00|icon.etc_letter_blue_i00|-1|0|8|0|2|0|0
1218|dropitems.drop_sack_m00|icon.etc_scroll_white_i00|-1|0|8|0|2|0|0
1219|dropitems.drop_sack_m00|icon.etc_mane_i00|-1|0|8|0|2|0|0
1220|dropitems.drop_sack_m00|icon.etc_jewel_red_i00|-1|0|8|0|2|0|0
1221|dropitems.drop_sack_m00|icon.etc_jewel_blue_i00|-1|0|8|0|2|0|0
1222|dropitems.drop_sack_m00|icon.etc_fruit_red_i00|-1|0|8|0|2|0|0
1223|dropitems.drop_sack_m00|icon.etc_leaf_gold_i00|-1|0|8|0|2|0|0
1224|dropitems.drop_sack_m00|icon.etc_spell_books_blue_i00|-1|0|8|0|2|0|0
1225|dropitems.drop_sack_m00|icon.etc_crystal_red_i00|-1|0|8|0|2|0|0
1226|dropitems.drop_sack_m00|icon.etc_jewel_red_i00|-1|0|8|0|2|0|0
1227|dropitems.drop_sack_m00|icon.item_normal131|-1|0|8|0|2|0|0
1228|dropitems.drop_sack_m00|icon.item_normal16|-1|0|8|0|2|0|0
1229|dropitems.drop_sack_m00|icon.etc_jewel_green_i00|-1|0|8|0|2|0|0
1230|dropitems.drop_sack_m00|icon.etc_jewel_silver_i00|-1|0|8|0|2|0|0
1231|dropitems.drop_sack_m00|icon.accessary_blue_diamond_necklace_i00|-1|0|8|0|2|0|0
1232|dropitems.drop_sack_m00|icon.etc_coins_gold_i00|-1|0|8|0|2|0|0
1233|dropitems.drop_sack_m00|icon.etc_spell_books_red_i00|-1|0|8|0|2|0|0
1234|dropitems.drop_sack_m00|icon.etc_scroll_gray_i00|-1|0|8|0|2|0|0
1235|dropitems.drop_sack_m00|icon.etc_leaf_green_i00|-1|0|8|0|2|0|0
1236|dropitems.drop_sack_m00|icon.etc_piece_of_paper_gray_i00|-1|0|8|0|2|0|0
1237|dropitems.drop_sack_m00|icon.accessary_earing_of_grace_i00|-1|0|8|0|2|0|0
1238|dropitems.drop_sack_m00|icon.etc_skull_black_i00|-1|0|8|0|2|0|0
1239|dropitems.drop_sack_m00|icon.etc_scroll_gray_i00|-1|0|8|0|2|0|0
1240|dropitems.drop_sack_m00|icon.accessary_necklace_of_binding_i00|-1|0|8|0|2|0|0
1241|dropitems.drop_sack_m00|icon.etc_bark_blue_i00|-1|0|8|0|2|0|0
1242|dropitems.drop_sack_m00|icon.etc_skein_gray_i00|-1|0|8|0|2|0|0
1243|dropitems.drop_sack_m00|icon.shield_tower_shield_i00|-1|0|8|0|2|0|0
1244|dropitems.drop_sack_m00|icon.etc_eyeball_i00|-1|0|8|0|2|0|0
1245|dropitems.drop_sack_m00|icon.etc_scroll_white_i00|-1|0|8|0|2|0|0
1246|dropitems.drop_sack_m00|icon.etc_piece_of_paper_white_i00|-1|0|8|0|2|0|0
1247|dropitems.drop_sack_m00|icon.etc_piece_of_paper_black_i00|-1|0|8|0|2|0|0
1248|dropitems.drop_sack_m00|icon.etc_molar_white_i00|-1|0|8|0|2|0|0
1249|dropitems.drop_sack_m00|icon.weapon_ss09|-1|0|8|0|2|0|0
1250|dropitems.drop_sack_m00|icon.etc_lesser_potion_blue_i00|-1|0|8|0|2|0|0
1251|dropitems.drop_sack_m00|icon.etc_letter_red_i00|-1|0|8|0|2|0|0
1252|dropitems.drop_sack_m00|icon.accessary_earing_of_mana_i00|-1|0|8|0|2|0|0
1253|dropitems.drop_sack_m00|icon.etc_bead_red_i00|-1|0|8|0|2|0|0
1254|dropitems.drop_sack_m00|icon.etc_bead_silver_i00|-1|0|8|0|2|0|0
1255|dropitems.drop_sack_m00|icon.etc_bead_gold_i00|-1|0|8|0|2|0|0
1256|dropitems.drop_sack_m00|icon.etc_bead_green_i00|-1|0|8|0|2|0|0
1257|dropitems.drop_sack_m00|icon.etc_ashes_black_i00|-1|0|8|0|2|0|0
1258|dropitems.drop_sack_m00|icon.item_canuse47|-1|0|8|0|2|0|0
1259|dropitems.drop_sack_m00|icon.etc_piece_bone_black_i00|-1|0|8|0|2|0|0
1260|dropitems.drop_sack_m00|icon.etc_pouch_brown_i00|-1|0|8|0|2|0|0
1261|dropitems.drop_sack_m00|icon.accessary_necklace_of_phantom_i00|-1|0|8|0|2|0|0
1262|dropitems.drop_sack_m00|icon.etc_letter_white_i00|-1|0|8|0|2|0|0
1263|dropitems.drop_sack_m00|icon.etc_scroll_white_i00|-1|0|8|0|2|0|0
1264|dropitems.drop_sack_m00|icon.etc_piece_of_paper_black_i00|-1|0|8|0|2|0|0
1265|dropitems.drop_sack_m00|icon.etc_spell_books_blue_i00|-1|0|8|0|2|0|0
1266|dropitems.drop_sack_m00|icon.etc_spell_books_red_i00|-1|0|8|0|2|0|0
1267|dropitems.drop_sack_m00|icon.accessary_earing_of_holy_spirit_i00|-1|0|8|0|2|0|0
1268|dropitems.drop_sack_m00|icon.etc_piece_bone_black_i00|-1|0|8|0|2|0|0
1269|dropitems.drop_sack_m00|icon.etc_spell_books_blue_i00|-1|0|8|0|2|0|0
1270|dropitems.drop_sack_m00|icon.etc_bead_blue_i00|-1|0|8|0|2|0|0
1271|dropitems.drop_sack_m00|icon.accessary_earing_of_wisdom_i00|-1|0|8|0|2|0|0
1272|dropitems.drop_sack_m00|icon.accessary_aquastone_necklace_i00|-1|0|8|0|2|0|0
1273|dropitems.drop_sack_m00|icon.etc_potion_green_i00|-1|0|8|0|2|0|0
1274|dropitems.drop_sack_m00|icon.etc_oil_pot_black_i00|-1|0|8|0|2|0|0
1275|dropitems.drop_sack_m00|icon.etc_totem_necklace_green_i00|-1|0|8|0|2|0|0
1276|dropitems.drop_sack_m00|icon.etc_piece_of_paper_gray_i00|-1|0|8|0|2|0|0
1277|dropitems.drop_sack_m00|icon.etc_key_i00|-1|0|8|0|2|0|0
1278|dropitems.drop_sack_m00|icon.etc_spirit_bullet_white_i00|-1|0|8|0|2|0|0
1279|dropitems.drop_sack_m00|icon.etc_oil_pot_black_i00|-1|0|8|0|2|0|0
1280|dropitems.drop_sack_m00|icon.etc_recipe_blue_i00|-1|0|8|0|2|0|0
1281|dropitems.drop_sack_m00|icon.etc_key_i00|-1|0|8|0|2|0|0
1282|dropitems.drop_sack_m00|icon.accessary_earing_of_mana_i00|-1|0|8|0|2|0|0
1283|dropitems.drop_sack_m00|icon.etc_mirror_i00|-1|0|8|0|2|0|0
1284|dropitems.drop_sack_m00|icon.etc_feather_white_i00|-1|0|8|0|2|0|0
1285|dropitems.drop_sack_m00|icon.accessary_blue_coral_ring_i00|-1|0|8|0|2|0|0
1286|dropitems.drop_sack_m00|icon.etc_spell_books_red_i00|-1|0|8|0|2|0|0
1287|dropitems.drop_sack_m00|icon.etc_crystal_ball_white_i00|-1|0|8|0|2|0|0
1288|dropitems.drop_sack_m00|icon.accessary_necklace_of_assistance_i00|-1|0|8|0|2|0|0
1289|dropitems.drop_sack_m00|icon.etc_coins_gold_i00|-1|0|8|0|2|0|0
1290|dropitems.drop_sack_m00|icon.etc_powder_red_i00|-1|0|8|0|2|0|0
1291|dropitems.drop_sack_m00|icon.accessary_ring_of_firefly_i00|-1|0|8|0|2|0|0
1292|dropitems.drop_sack_m00|icon.etc_crystal_ball_green_i00|-1|0|8|0|2|0|0
1293|dropitems.drop_sack_m00|icon.etc_key_i00|-1|0|8|0|2|0|0
1294|dropitems.drop_spell_book_m00|icon.etc_spell_books_efighter_i00|-1|120|18|0|2|0|0
1334|dropitems.drop_sack_m00|icon.etc_claw_i00|-1|0|8|0|2|0|0
1335|dropitems.drop_sack_m00|icon.weapon_club_i00|-1|0|8|0|2|0|0
1336|dropitems.drop_piece_of_jewel_m00|icon.etc_crystal_ball_blue_i00|-1|80|53|0|2|0|0
1337|dropitems.drop_jewel_m00|icon.etc_jewel_green_i00|-1|80|53|0|2|0|0
1338|dropitems.drop_jewel_m00|icon.etc_jewel_blue_i00|-1|80|53|0|2|0|0
1339|dropitems.drop_jewel_m00|icon.etc_bead_red_i00|-1|80|53|0|2|0|0
1340|dropitems.drop_leaf_m00|icon.etc_feather_white_i00|-1|3|53|0|2|0|0
1341|dropitems.drop_quiver_m00|icon.etc_bone_quiver_i00|-1|5|14|0|2|2|1
1342|dropitems.drop_quiver_m00|icon.etc_fine_steel_quiver_i00|-1|4|51|0|2|2|2
1343|dropitems.drop_quiver_m00|icon.etc_silver_quiver_i00|-1|4|4|0|2|2|3
1344|dropitems.drop_quiver_m00|icon.etc_mithril_quiver_i00|-1|3|2|0|2|2|4
1345|dropitems.drop_quiver_m00|icon.etc_shining_quiver_i00|-1|3|47|0|2|2|5
1346|dropitems.drop_sack_m00|icon.etc_squares_gray_i00|-1|0|8|0|2|0|0
1347|dropitems.drop_sack_m00|icon.etc_bark_gold_i00|-1|0|8|0|2|0|0
1348|dropitems.drop_sack_m00|icon.etc_pouch_yellow_i00|-1|0|8|0|2|0|0
1349|dropitems.drop_sack_m00|icon.etc_spell_books_red_i00|-1|0|8|0|2|0|0
1350|dropitems.drop_sack_m00|icon.etc_skull_red_i00|-1|0|8|0|2|0|0
1351|dropitems.drop_sack_m00|icon.etc_bodypart_heart_i00|-1|0|8|0|2|0|0
1352|dropitems.drop_sack_m00|icon.etc_bodypart_liver_i00|-1|0|8|0|2|0|0
1353|dropitems.drop_sack_m00|icon.etc_skull_white_i00|-1|0|8|0|2|0|0
1354|dropitems.drop_sack_m00|icon.etc_rib_white_i00|-1|0|8|0|2|0|0
1355|dropitems.drop_sack_m00|icon.etc_piece_bone_red_i00|-1|0|8|0|2|0|0
1356|dropitems.drop_sack_m00|icon.etc_piece_bone_black_i00|-1|0|8|0|2|0|0
1357|dropitems.drop_sack_m00|icon.etc_piece_bone_white_i00|-1|0|8|0|2|0|0
1358|dropitems.drop_sack_m00|icon.etc_ashes_white_i00|-1|0|8|0|2|0|0
1359|dropitems.drop_sack_m00|icon.etc_jewel_red_i00|-1|0|8|0|2|0|0
1360|dropitems.drop_sack_m00|icon.etc_jewel_blue_i00|-1|0|8|0|2|0|0
1361|dropitems.drop_sack_m00|icon.etc_jewel_gold_i00|-1|0|8|0|2|0|0
1362|dropitems.drop_sack_m00|icon.item_normal72|-1|0|8|0|2|0|0
1363|dropitems.drop_sack_m00|icon.item_normal168|-1|0|8|0|2|0|0
1364|dropitems.drop_sack_m00|icon.item_canuse28|-1|0|8|0|2|0|0
1365|dropitems.drop_sack_m00|icon.etc_plate_glay_i00|-1|0|8|0|2|0|0
1366|dropitems.drop_sack_m00|icon.etc_crystal_ball_white_i00|-1|0|8|0|2|0|0
1367|dropitems.drop_sack_m00|icon.etc_claw_i00|-1|0|8|0|2|0|0
1368|dropitems.drop_sack_m00|icon.accessary_cerberuss_earing_i00|-1|0|8|0|2|0|0
1369|dropitems.drop_sack_m00|icon.etc_badge_black_i00|-1|0|8|0|2|0|0
1370|dropitems.drop_spell_book_m00|icon.etc_spell_books_element_i00|-1|120|18|0|2|0|0
1371|dropitems.drop_spell_book_m00|icon.etc_spell_books_element_i00|-1|120|18|0|2|0|0
1372|dropitems.drop_spell_book_m00|icon.etc_spell_books_element_i00|-1|120|18|0|2|0|0
1373|dropitems.drop_jewel_m00|icon.etc_crystal_ball_white_i00|-1|80|53|0|2|0|0
1374|dropitems.drop_lesser_potion_m00|icon.etc_lesser_potion_green_i00|-1|20|53|0|2|3|0
1375|dropitems.drop_potion_m00|icon.etc_lesser_potion_purple_i00|-1|20|53|0|2|3|0
1377|dropitems.drop_spell_book_m00|icon.etc_spell_books_efighter_i00|-1|120|18|0|2|0|0
1378|dropitems.drop_spell_book_m00|icon.etc_spell_books_hfighter_i00|-1|120|18|0|2|0|0
1379|dropitems.drop_spell_book_m00|icon.etc_spell_books_efighter_i00|-1|120|18|0|2|0|0
1380|dropitems.drop_spell_book_m00|icon.etc_spell_books_efighter_i00|-1|120|18|0|2|0|0
1381|dropitems.drop_spell_book_m00|icon.etc_spell_books_defighter_i00|-1|120|18|0|2|0|0
1382|dropitems.drop_spell_book_m00|icon.etc_spell_books_defighter_i00|-1|120|18|0|2|0|0
1383|dropitems.drop_spell_book_m00|icon.etc_spell_books_defighter_i00|-1|120|18|0|2|0|0
1384|dropitems.drop_spell_book_m00|icon.etc_spell_books_efighter_i00|-1|120|18|0|2|0|0
1385|dropitems.drop_spell_book_m00|icon.etc_spell_books_white_i00|-1|120|18|0|2|0|0
1386|dropitems.drop_spell_book_m00|icon.etc_spell_books_white_i00|-1|120|18|0|2|0|0
1387|dropitems.drop_spell_book_m00|icon.etc_spell_books_assistance_i00|-1|120|18|0|2|0|0
1388|dropitems.drop_spell_book_m00|icon.etc_spell_books_assistance_i00|-1|120|18|0|2|0|0
1389|dropitems.drop_spell_book_m00|icon.etc_spell_books_white_i00|-1|120|18|0|2|0|0
1390|dropitems.drop_spell_book_m00|icon.etc_spell_books_assistance_i00|-1|120|18|0|2|0|0
1391|dropitems.drop_spell_book_m00|icon.etc_spell_books_assistance_i00|-1|120|18|0|2|0|0
1392|dropitems.drop_spell_book_m00|icon.etc_spell_books_assistance_i00|-1|120|18|0|2|0|0
1393|dropitems.drop_spell_book_m00|icon.etc_spell_books_blue_i00|-1|120|18|0|2|0|0
1394|dropitems.drop_spell_book_m00|icon.etc_spell_books_assistance_i00|-1|120|18|0|2|0|0
1395|dropitems.drop_spell_book_m00|icon.etc_spell_books_blue_i00|-1|120|18|0|0|0|0
1396|dropitems.drop_spell_book_m00|icon.etc_spell_books_blue_i00|-1|120|18|0|0|0|0
1397|dropitems.drop_spell_book_m00|icon.etc_spell_books_assistance_i00|-1|120|18|0|2|0|0
1398|dropitems.drop_spell_book_m00|icon.etc_spell_books_assistance_i00|-1|120|18|0|2|0|0
1399|dropitems.drop_spell_book_m00|icon.etc_spell_books_assistance_i00|-1|120|18|0|2|0|0
1400|dropitems.drop_spell_book_m00|icon.etc_spell_books_element_i00|-1|120|18|0|2|0|0
1401|dropitems.drop_spell_book_m00|icon.etc_spell_books_assistance_i00|-1|120|18|0|2|0|0
1402|dropitems.drop_spell_book_m00|icon.etc_spell_books_assistance_i00|-1|120|18|0|2|0|0
1403|dropitems.drop_spell_book_m00|icon.etc_spell_books_summon_i00|-1|120|18|0|2|0|0
1404|dropitems.drop_spell_book_m00|icon.etc_spell_books_summon_i00|-1|120|18|0|2|0|0
1405|dropitems.drop_spell_book_m00|icon.etc_spell_books_summon_i00|-1|120|18|0|2|0|0
1406|dropitems.drop_spell_book_m00|icon.etc_spell_books_summon_i00|-1|120|18|0|2|0|0
1407|dropitems.drop_spell_book_m00|icon.etc_spell_books_summon_i00|-1|120|18|0|2|0|0
1408|dropitems.drop_spell_book_m00|icon.etc_spell_books_summon_i00|-1|120|18|0|2|0|0
1409|dropitems.drop_spell_book_m00|icon.etc_spell_books_black_i00|-1|120|18|0|2|0|0
1410|dropitems.drop_spell_book_m00|icon.etc_spell_books_black_i00|-1|120|18|0|2|0|0
1411|dropitems.drop_spell_book_m00|icon.etc_spell_books_element_i00|-1|120|18|0|2|0|0
1412|dropitems.drop_spell_book_m00|icon.etc_spell_books_assistance_i00|-1|120|18|0|2|0|0
1413|dropitems.drop_spell_book_m00|icon.etc_spell_books_assistance_i00|-1|120|18|0|2|0|0
1414|dropitems.drop_spell_book_m00|icon.etc_spell_books_assistance_i00|-1|120|18|0|2|0|0
1415|dropitems.drop_spell_book_m00|icon.etc_spell_books_assistance_i00|-1|120|18|0|2|0|0
1416|dropitems.drop_spell_book_m00|icon.etc_spell_books_black_i00|-1|120|18|0|2|0|0
1417|dropitems.drop_spell_book_m00|icon.etc_spell_books_element_i00|-1|120|18|0|2|0|0
1418|dropitems.drop_spell_book_m00|icon.etc_spell_books_black_i00|-1|120|18|0|2|0|0
1419|dropitems.drop_test_tube_m00|icon.etc_broken_crystal_red_i00|-1|0|53|0|2|0|0
1420|dropitems.drop_sack_m00|icon.etc_piece_of_paper_white_i00|-1|0|8|0|2|0|0
1421|dropitems.drop_sack_m00|icon.etc_spell_books_blue_i00|-1|0|8|0|2|0|0
1422|dropitems.drop_sack_m00|icon.etc_pouch_yellow_i00|-1|0|8|0|2|0|0
1423|dropitems.drop_sack_m00|icon.etc_pouch_gray_i00|-1|0|8|0|2|0|0
1424|dropitems.drop_sack_m00|icon.etc_potion_red_i00|-1|0|8|0|2|0|0
1425|dropitems.drop_sack_m00|icon.etc_potion_clear_i00|-1|0|8|0|2|0|0
1426|dropitems.drop_sack_m00|icon.etc_spell_books_red_i00|-1|0|8|0|2|0|0
1427|dropitems.drop_sack_m00|icon.etc_reagent_gold_i00|-1|0|8|0|2|0|0
1428|dropitems.drop_sack_m00|icon.etc_reagent_white_i00|-1|0|8|0|2|0|0
1429|dropitems.drop_sack_m00|icon.etc_potion_yellow_i00|-1|0|8|0|2|0|0
1430|dropitems.drop_sack_m00|icon.etc_potion_gold_i00|-1|0|8|0|2|0|0
1431|dropitems.drop_sack_m00|icon.etc_letter_blue_i00|-1|0|8|0|2|0|0
1432|dropitems.drop_sack_m00|icon.etc_feather_black_i00|-1|0|8|0|2|0|0
1433|dropitems.drop_sack_m00|icon.etc_pouch_brown_i00|-1|0|8|0|2|0|0
1434|dropitems.drop_sack_m00|icon.etc_spell_books_blue_i00|-1|0|8|0|2|0|0
1435|dropitems.drop_sack_m00|icon.etc_branch_green_i00|-1|0|8|0|2|0|0
1436|dropitems.drop_sack_m00|icon.etc_branch_gold_i00|-1|0|8|0|2|0|0
1437|dropitems.drop_sack_m00|icon.etc_bark_green_i00|-1|0|8|0|2|0|0
1438|dropitems.drop_sack_m00|icon.etc_bark_gold_i00|-1|0|8|0|2|0|0
1439|dropitems.drop_sack_m00|icon.etc_spell_books_red_i00|-1|0|8|0|2|0|0
1440|dropitems.drop_sack_m00|icon.etc_leather_brown_i00|-1|0|8|0|2|0|0
1441|dropitems.drop_sack_m00|icon.etc_pouch_yellow_i00|-1|0|8|0|2|0|0
1442|dropitems.drop_sack_m00|icon.etc_jewel_box_i00|-1|0|8|0|2|0|0
1443|dropitems.drop_sack_m00|icon.etc_jewel_box_i00|-1|0|8|0|2|0|0
