id|drop_mesh1|icon|durability|weight|material|crystallizable|body_part|handness|random_damage|weapon_type|crystal_type|mp_consume|SS_count|SPS_count|curvature|is_hero
259|LineageWeapons.single-edged_jamadhr_m00_wp|icon.weapon_single-edged_jamadhr_i00|-1|1550|8|1|7|7|5|5|1|0|2|2|1000|-1
260|LineageWeapons.triple-edged_jamadhr_m00_wp|icon.weapon_triple-edged_jamadhr_i00|-1|1540|51|1|7|7|5|5|1|0|2|2|1000|-1
261|LineageWeapons.bichhwa_m00_wp|icon.weapon_bichhwa_i00|-1|1510|51|1|7|7|5|5|1|0|3|3|1000|-1
262|LineageWeapons.scallop_jamadhr_m00_wp|icon.weapon_scallop_jamadhr_i00|-1|1520|51|1|7|7|5|5|1|0|3|3|1000|-1
263|LineageWeapons.chakram_m00_wp|icon.weapon_chakram_i00|-1|1490|51|1|7|7|5|5|2|0|2|2|1000|-1
264|LineageWeapons.chakram_m00_wp|icon.weapon_chakram_i00|-1|1440|51|1|7|7|5|5|3|0|1|1|1000|-1
265|LineageWeapons.fist_blade_m00_wp|icon.weapon_fist_blade_i00|-1|1480|51|1|7|7|5|5|2|0|3|3|1000|-1
266|LineageWeapons.great_pata_m00_wp|icon.weapon_great_pata_i00|-1|1460|49|1|7|7|5|5|2|0|3|3|1000|-1
267|LineageWeapons.arthro_nail_m00_wp|icon.weapon_arthro_nail_i00|-1|1420|48|1|7|7|5|5|3|0|1|1|1000|-1
268|LineageWeapons.bellion_cestus_m00_wp|icon.weapon_bellion_cestus_i00|-1|1390|2|1|7|7|5|5|3|0|1|1|1000|-1
269|LineageWeapons.blood_tornado_m00_wp|icon.weapon_blood_tornado_i00|-1|1370|48|1|7|7|5|5|4|0|1|1|1000|-1
270|LineageWeapons.dragon_grinder_m00_wp|icon.weapon_dragon_grinder_i00|-1|1350|47|1|7|7|5|5|4|0|1|1|1000|-1
271|LineageWeapons.hunting_bow_m00_wp|icon.weapon_hunting_bow_i00|-1|1910|13|0|7|5|5|6|0|1|6|2|1000|-1
272|LineageWeapons.bow_of_forest_m00_wp|icon.weapon_short_bow_i00|-1|1900|13|0|7|5|5|6|0|1|7|2|1000|-1
273|LineageWeapons.composition_bow_m00_wp|icon.weapon_composition_bow_i00|-1|1880|8|0|7|5|5|6|0|1|7|2|1000|-1
274|LineageWeapons.strengthening_bow_m00_wp|icon.weapon_strengthening_bow_i00|-1|1870|8|1|7|5|5|6|1|2|6|2|1000|-1
275|LineageWeapons.long_bow_m00_wp|icon.weapon_long_bow_i00|-1|1830|8|1|7|5|5|6|1|2|6|2|1000|-1
276|LineageWeapons.elven_bow_m00_wp|icon.weapon_elven_bow_i00|-1|1850|2|1|7|5|5|6|1|2|6|2|1000|-1
277|LineageWeapons.dark_elven_bow_m00_wp|icon.weapon_dark_elven_bow_i00|-1|1830|8|1|7|5|5|6|1|2|6|2|1000|-1
278|LineageWeapons.gastraphetes_m00_wp|icon.weapon_gastraphetes_i00|-1|1840|51|1|7|5|5|6|1|2|8|2|1000|-1
279|LineageWeapons.strengthening_long_bow_m00_wp|icon.weapon_strengthening_long_bow_i00|-1|1820|51|1|7|5|5|6|1|2|10|3|1000|-1
280|LineageWeapons.cyclone_bow_m00_wp|icon.weapon_cyclone_bow_i00|-1|1810|51|1|7|5|5|6|1|2|10|3|1000|-1
281|LineageWeapons.crystallized_ice_bow_m00_wp|icon.weapon_crystallized_ice_bow_i00|-1|1790|23|1|7|5|5|6|2|3|8|2|1000|-1
282|LineageWeapons.elemental_bow_m00_wp|icon.weapon_elemental_bow_i00|-1|1770|51|1|7|5|5|6|2|3|8|2|1000|-1
283|LineageWeapons.akat_long_bow_m00_wp|icon.weapon_akat_long_bow_i00|-1|1740|52|1|7|5|5|6|2|3|9|3|1000|-1
284|LineageWeapons.dark_elven_long_bow_m00_wp|icon.weapon_dark_elven_long_bow_i00|-1|1720|1|1|7|5|5|6|3|4|3|1|1000|-1
285|LineageWeapons.noble_elven_bow_m00_wp|icon.weapon_noble_elven_bow_i00|-1|1760|2|1|7|5|5|6|2|3|8|2|1000|-1
286|LineageWeapons.eminence_bow_m00_wp|icon.weapon_eminence_bow_i00|-1|1720|49|1|7|5|5|6|2|3|10|3|1000|-1
287|LineageWeapons.hazard_bow_m00_wp|icon.weapon_hazard_bow_i00|-1|1700|48|1|7|5|5|6|3|4|3|1|1000|-1
288|LineageWeapons.carnium_bow_m00_wp|icon.weapon_carnium_bow_i00|-1|1670|50|1|7|5|5|6|4|5|2|1|1000|-1
289|LineageWeapons.soul_bow_m00_wp|icon.weapon_soul_bow_i00|-1|1660|1|1|7|5|5|6|4|5|2|1|1000|-1
290|LineageWeapons.shining_bow_m00_wp|icon.weapon_shining_bow_i00|-1|1650|47|1|7|5|5|6|5|6|1|1|1000|-1
291|LineageWeapons.trident_m00_wp|icon.weapon_trident_i00|-1|2100|6|1|7|4|10|4|1|0|2|2|1000|-1
292|LineageWeapons.pike_m00_wp|icon.weapon_pike_i00|-1|2090|8|1|7|4|10|4|1|0|2|2|1000|-1
293|LineageWeapons.war_hammer_m00_wp|icon.weapon_war_hammer_i00|-1|2080|51|1|7|4|10|4|1|0|2|2|1000|-1
294|LineageWeapons.hammer_in_flames_m00_wp|icon.weapon_hammer_in_flames_i00|-1|2050|51|1|7|4|10|4|1|0|3|3|1000|-1
295|LineageWeapons.dwarven_trident_m00_wp|icon.weapon_dwarven_trident_i00|-1|2090|8|1|7|4|10|4|1|0|2|2|1000|-1
296|LineageWeapons.dwarven_pike_m00_wp|icon.weapon_dwarven_pike_i00|-1|2070|51|1|7|4|10|4|1|0|2|2|1000|-1
297|LineageWeapons.glaive_m00_wp|icon.weapon_glaive_i00|-1|2050|51|1|7|4|10|4|1|0|3|3|1000|-1
298|LineageWeapons.orcish_glaive_m00_wp|icon.weapon_orcish_glaive_i00|-1|2030|51|1|7|4|10|4|2|0|2|2|1000|-1
299|LineageWeapons.orcish_poleaxe_m00_wp|icon.weapon_orcish_poleaxe_i00|-1|1950|48|1|7|4|10|4|2|0|3|3|1000|-1
300|LineageWeapons.great_axe_m00_wp|icon.weapon_great_axe_i00|-1|1940|50|1|7|4|10|4|3|0|1|1|1000|-1
301|LineageWeapons.scorpion_m00_wp|icon.weapon_scorpion_i00|-1|1990|51|1|7|4|10|4|2|0|3|3|1000|-1
302|LineageWeapons.body_slasher_m00_wp|icon.weapon_body_slasher_i00|-1|2030|51|1|7|4|10|4|2|0|2|2|1000|-1
303|LineageWeapons.widow_maker_m00_wp|icon.weapon_widow_maker_i00|-1|1980|51|1|7|4|10|4|2|0|3|3|1000|-1
304|LineageWeapons.orcish_halbard_m00_wp|icon.weapon_orcish_halbard_i00|-1|1880|48|1|7|4|10|4|4|0|1|1|1000|-1
305|LineageWeapons.tallum_glaive_m00_wp|icon.weapon_tallum_glaive_i00|-1|1840|49|1|7|4|10|4|4|0|1|1|1000|-1
306|LineageWeapons.dragon_hunter_axe_m00_wp|icon.weapon_dragon_hunter_axe_i00|-1|1820|14|1|7|4|10|4|5|0|1|1|1000|-1
307|LineageWeapons.saint_spear_m00_wp|icon.weapon_saint_spear_i00|-1|1800|47|0|7|4|10|4|5|0|1|1|1000|-1
308|LineageWeapons.buffalo_horn_m00_wp|icon.weapon_buffalo_horn_i00|-1|660|8|0|27|1|10|7|0|0|1|1|1000|-1
309|LineageWeapons.tears_of_eva_m00_wp|icon.weapon_tears_of_eva_i00|-1|630|8|0|27|1|10|7|0|0|2|2|1000|-1
310|LineageWeapons.apprentices_spellbook_m00_wp|icon.weapon_apprentices_spellbook_i00|-1|610|8|0|27|1|10|7|0|0|2|2|1000|-1
311|LineageWeapons.crucifix_of_blessing_m00_wp|icon.weapon_crucifix_of_blessing_i00|-1|620|8|0|27|1|10|7|0|0|2|2|1000|-1
312|LineageWeapons.branch_of_life_m00_wp|icon.weapon_branch_of_life_i00|-1|620|8|1|27|1|10|7|1|0|2|2|1000|-1
313|LineageWeapons.temptation_of_abyss_m00_wp|icon.weapon_temptation_of_abyss_i00|-1|610|8|1|27|1|10|7|1|0|2|2|1000|-1
314|LineageWeapons.proof_of_revenge_m00_wp|icon.weapon_proof_of_revenge_i00|-1|600|8|1|27|1|10|7|1|0|2|2|1000|-1
315|LineageWeapons.divine_tome_m00_wp|icon.weapon_divine_tome_i00|-1|570|8|1|27|1|10|7|1|0|2|2|1000|-1
316|LineageWeapons.blood_of_saints_m00_wp|icon.weapon_blood_of_saints_i00|-1|580|8|1|27|1|10|7|1|0|2|2|1000|-1
317|LineageWeapons.tome_of_blood_m00_wp|icon.weapon_tome_of_blood_i00|-1|570|8|1|27|1|10|7|1|0|2|2|1000|-1
318|LineageWeapons.crucifix_of_blood_m00_wp|icon.weapon_crucifix_of_blood_i00|-1|540|8|1|27|1|10|7|1|0|3|3|1000|-1
319|LineageWeapons.apprentices_spellbook_m00_wp|icon.weapon_apprentices_spellbook_i00|-1|1600|8|1|27|1|10|7|1|0|3|3|1000|-1
320|LineageWeapons.apprentices_spellbook_m00_wp|icon.weapon_apprentices_spellbook_i00|-1|1600|8|1|27|1|10|7|1|0|3|3|1000|-1
321|LineageWeapons.demon_fangs_m00_wp|icon.weapon_demon_fangs_i00|-1|1600|8|1|27|1|10|7|1|0|3|3|1000|-1
322|LineageWeapons.apprentices_spellbook_m00_wp|icon.weapon_apprentices_spellbook_i00|-1|1600|8|1|27|1|10|7|1|0|3|3|1000|-1
323|LineageWeapons.apprentices_spellbook_m00_wp|icon.weapon_apprentices_spellbook_i00|-1|1600|8|1|27|1|10|7|1|0|3|3|1000|-1
324|LineageWeapons.apprentices_spellbook_m00_wp|icon.weapon_apprentices_spellbook_i00|-1|1600|8|1|27|1|10|7|2|0|2|2|1000|-1
325|LineageWeapons.horn_of_glory_m00_wp|icon.weapon_horn_of_glory_i00|-1|540|8|1|27|1|10|7|2|0|2|2|1000|-1
326|LineageWeapons.heathens_book_m00_wp|icon.weapon_heathens_book_i00|-1|560|8|1|27|1|10|7|2|0|3|3|1000|-1
327|LineageWeapons.apprentices_spellbook_m00_wp|icon.weapon_apprentices_spellbook_i00|-1|1600|8|1|27|1|10|7|2|0|3|3|1000|-1
328|LineageWeapons.apprentices_spellbook_m00_wp|icon.weapon_apprentices_spellbook_i00|-1|1600|8|1|27|1|10|7|2|0|3|3|1000|-1
329|LineageWeapons.apprentices_spellbook_m00_wp|icon.weapon_apprentices_spellbook_i00|-1|800|8|1|27|1|10|7|2|0|3|3|1000|-1
330|LineageWeapons.apprentices_spellbook_m00_wp|icon.weapon_apprentices_spellbook_i00|-1|800|8|1|27|1|10|7|2|0|3|3|1000|-1
331|LineageWeapons.apprentices_spellbook_m00_wp|icon.weapon_apprentices_spellbook_i00|-1|1600|8|1|27|1|10|7|2|0|3|3|1000|-1
332|LineageWeapons.apprentices_spellbook_m00_wp|icon.weapon_apprentices_spellbook_i00|-1|1600|8|1|27|1|10|7|2|0|3|3|1000|-1
333|LineageWeapons.apprentices_spellbook_m00_wp|icon.weapon_apprentices_spellbook_i00|-1|1600|8|1|27|1|10|7|2|0|3|3|1000|-1
334|LineageWeapons.apprentices_spellbook_m00_wp|icon.weapon_apprentices_spellbook_i00|-1|1600|8|1|27|1|10|7|2|0|3|3|1000|-1
335|LineageWeapons.apprentices_spellbook_m00_wp|icon.weapon_apprentices_spellbook_i00|-1|1600|8|1|27|1|10|7|3|0|1|1|1000|-1
336|LineageWeapons.apprentices_spellbook_m00_wp|icon.weapon_apprentices_spellbook_i00|-1|1600|8|1|27|1|10|7|3|0|1|1|1000|-1
337|LineageWeapons.apprentices_spellbook_m00_wp|icon.weapon_apprentices_spellbook_i00|-1|1600|8|1|27|1|10|7|3|0|1|1|1000|-1
338|LineageWeapons.apprentices_spellbook_m00_wp|icon.weapon_apprentices_spellbook_i00|-1|4800|8|1|27|1|10|7|3|0|1|1|1000|-1
339|LineageWeapons.apprentices_spellbook_m00_wp|icon.weapon_apprentices_spellbook_i00|-1|1600|8|1|27|1|10|7|3|0|1|1|1000|-1
340|LineageWeapons.apprentices_spellbook_m00_wp|icon.weapon_apprentices_spellbook_i00|-1|1600|8|1|27|1|10|7|3|0|1|1|1000|-1
341|LineageWeapons.apprentices_spellbook_m00_wp|icon.weapon_apprentices_spellbook_i00|-1|1600|8|1|27|1|10|7|4|0|1|1|1000|-1
342|LineageWeapons.apprentices_spellbook_m00_wp|icon.weapon_apprentices_spellbook_i00|-1|1600|8|1|27|1|10|7|4|0|1|1|1000|-1
343|LineageWeapons.apprentices_spellbook_m00_wp|icon.weapon_apprentices_spellbook_i00|-1|1600|8|1|27|1|10|7|4|0|1|1|1000|-1
344|LineageWeapons.apprentices_spellbook_m00_wp|icon.weapon_apprentices_spellbook_i00|-1|1600|8|1|27|1|10|7|4|0|1|1|1000|-1
345|LineageWeapons.apprentices_spellbook_m00_wp|icon.weapon_apprentices_spellbook_i00|-1|4800|8|1|27|1|10|7|4|0|1|1|1000|-1
346|LineageWeapons.apprentices_spellbook_m00_wp|icon.weapon_apprentices_spellbook_i00|-1|1600|8|1|27|1|10|7|5|0|1|1|1000|-1
625|LineageWeapons.bone_shield_m00_sh|icon.shield_bone_shield_i00|-1|1380|14|0|28|0|0|0|0|0|0|0|1000|-1
626|LineageWeapons.bronze_shield_m00_sh|icon.shield_bronze_shield_i00|-1|1370|6|1|28|0|0|0|1|0|0|0|1000|-1
627|LineageWeapons.aspis_m00_sh|icon.shield_aspis_i00|-1|1350|8|1|28|0|0|0|1|0|0|0|1000|-1
628|LineageWeapons.hoplon_m00_sh|icon.shield_hoplon_i00|-1|1340|51|1|28|0|0|0|1|0|0|0|1000|-1
629|LineageWeapons.kite_shield_m00_sh|icon.shield_kite_shield_i00|-1|1320|51|1|28|0|0|0|1|0|0|0|1000|-1
630|LineageWeapons.square_shield_m00_sh|icon.shield_square_shield_i00|-1|1310|51|1|28|0|0|0|1|0|0|0|1000|-1
631|LineageWeapons.eldarake_m00_sh|icon.shield_eldarake_i00|-1|1290|51|1|28|0|0|0|2|0|0|0|1000|-1
632|LineageWeapons.knight_shield_m00_sh|icon.shield_knight_shield_i00|-1|1260|51|1|28|0|0|0|2|0|0|0|1000|-1
633|LineageWeapons.composite_shield_m00_sh|icon.shield_shrnoens_shield_i00|-1|1210|2|1|28|0|0|0|3|0|0|0|1000|-1
634|LineageWeapons.shield_of_nightmare_m00_sh|icon.shield_shield_of_nightmare_i00|-1|1170|14|1|28|0|0|0|5|0|0|0|1000|-1
635|LineageWeapons.small_shield_m00_sh|icon.shield_small_shield_i00|-1|640|1|1|28|0|0|0|3|0|0|0|1000|-1
636|LineageWeapons.doom_shield_m00_sh|icon.shield_doom_shield_i00|-1|720|2|1|28|0|0|0|3|0|0|0|1000|-1
637|LineageWeapons.small_shield_m00_sh|icon.shield_small_shield_i00|-1|720|48|1|28|0|0|0|3|0|0|0|1000|-1
638|LineageWeapons.glorious_shield_m00_sh|icon.shield_shield_of_victory_i00|-1|800|51|1|28|0|0|0|3|0|0|0|1000|-1
639|LineageWeapons.tower_shield_m00_sh|icon.shield_tower_shield_i00|-1|960|48|1|28|0|0|0|3|0|0|0|1000|-1
640|LineageWeapons.masterpiece_shield_m00_sh|icon.shield_masterpiece_shield_i00|-1|720|23|1|28|0|0|0|3|0|0|0|1000|-1
641|LineageWeapons.dark_crystal_shield_m00_sh|icon.shield_dark_crystal_shield_i00|-1|1190|23|1|28|0|0|0|4|0|0|0|1000|-1
642|LineageWeapons.shield_of_victory_m00_sh|icon.shield_shield_of_victory_i00|-1|560|2|1|28|0|0|0|3|0|0|0|1000|-1
643|LineageWeapons.shield_of_victory_m00_sh|icon.shield_shield_of_victory_i00|-1|560|2|1|28|0|0|0|3|0|0|0|1000|-1
644|LineageWeapons.shield_of_grace_m00_sh|icon.shield_shield_of_grace_i00|-1|640|48|1|28|0|0|0|3|0|0|0|1000|-1
645|LineageWeapons.knight_shield_m00_sh|icon.shield_knight_shield_i00|-1|560|49|1|28|0|0|0|3|0|0|0|1000|-1
646|LineageWeapons.shield_of_assistance_m00_sh|icon.shield_shield_of_assistance_i00|-1|640|50|1|28|0|0|0|3|0|0|0|1000|-1
647|LineageWeapons.shield_of_grace_m00_sh|icon.shield_shield_of_grace_i00|-1|720|48|1|28|0|0|0|3|0|0|0|1000|-1
648|LineageWeapons.knight_shield_m00_sh|icon.shield_knight_shield_i00|-1|800|49|1|28|0|0|0|3|0|0|0|1000|-1
649|LineageWeapons.knight_shield_m00_sh|icon.shield_knight_shield_i00|-1|880|50|1|28|0|0|0|3|0|0|0|1000|-1
650|LineageWeapons.shield_of_grace_m00_sh|icon.shield_shield_of_grace_i00|-1|960|1|1|28|0|0|0|3|0|0|0|1000|-1
651|LineageWeapons.shield_of_assistance_m00_sh|icon.shield_shield_of_assistance_i00|-1|1040|1|1|28|0|0|0|3|0|0|0|1000|-1
652|LineageWeapons.knight_shield_m00_sh|icon.shield_knight_shield_i00|-1|1120|2|1|28|0|0|0|3|0|0|0|1000|-1
653|LineageWeapons.doom_shield_m00_sh|icon.shield_doom_shield_i00|-1|1200|19|1|28|0|0|0|3|0|0|0|1000|-1
654|LineageWeapons.shield_of_pledge_m00_sh|icon.shield_shield_of_pledge_i00|-1|480|2|1|28|0|0|0|3|0|0|0|1000|-1
655|LineageWeapons.sages_shield_m00_sh|icon.shield_sages_shield_i00|-1|560|8|1|28|0|0|0|3|0|0|0|1000|-1
656|LineageWeapons.knight_shield_m00_sh|icon.shield_knight_shield_i00|-1|480|49|1|28|0|0|0|3|0|0|0|1000|-1
657|LineageWeapons.shield_of_victory_m00_sh|icon.shield_shield_of_victory_i00|-1|560|48|1|28|0|0|0|3|0|0|0|1000|-1
658|LineageWeapons.composite_shield_m00_sh|icon.shield_composite_shield_i00|-1|560|50|1|28|0|0|0|3|0|0|0|1000|-1
659|LineageWeapons.shield_of_sola_eclipse_m00_sh|icon.shield_shield_of_sola_eclipse_i00|-1|480|19|1|28|0|0|0|3|0|0|0|1000|-1
660|LineageWeapons.round_shield_m00_sh|icon.shield_round_shield_i00|-1|560|47|1|28|0|0|0|3|0|0|0|1000|-1
661|LineageWeapons.knight_shield_m00_sh|icon.shield_knight_shield_i00|-1|480|2|1|28|0|0|0|3|0|0|0|1000|-1
662|LineageWeapons.shield_of_assistance_m00_sh|icon.shield_shield_of_assistance_i00|-1|560|1|1|28|0|0|0|3|0|0|0|1000|-1
663|LineageWeapons.leather_shield_m00_sh|icon.shield_leather_shield_i00|-1|480|2|1|28|0|0|0|3|0|0|0|1000|-1
664|LineageWeapons.composite_shield_m00_sh|icon.shield_composite_shield_i00|-1|560|49|1|28|0|0|0|3|0|0|0|1000|-1
665|LineageWeapons.knight_shield_m00_sh|icon.shield_knight_shield_i00|-1|480|48|1|28|0|0|0|3|0|0|0|1000|-1
666|LineageWeapons.doom_shield_m00_sh|icon.shield_doom_shield_i00|-1|560|50|1|28|0|0|0|3|0|0|0|1000|-1
667|LineageWeapons.shield_of_assistance_m00_sh|icon.shield_shield_of_assistance_i00|-1|480|51|1|28|0|0|0|3|0|0|0|1000|-1
668|LineageWeapons.shield_of_pledge_m00_sh|icon.shield_shield_of_pledge_i00|-1|560|47|1|28|0|0|0|3|0|0|0|1000|-1
669|LineageWeapons.composite_shield_m00_sh|icon.shield_composite_shield_i00|-1|480|48|1|28|0|0|0|3|0|0|0|1000|-1
670|LineageWeapons.shield_of_assistance_m00_sh|icon.shield_shield_of_assistance_i00|-1|560|49|1|28|0|0|0|3|0|0|0|1000|-1
671|LineageWeapons.knight_shield_m00_sh|icon.shield_knight_shield_i00|-1|480|48|1|28|0|0|0|3|0|0|0|1000|-1
672|LineageWeapons.knight_shield_m00_sh|icon.shield_knight_shield_i00|-1|560|2|1|28|0|0|0|3|0|0|0|1000|-1
673|LineageWeapons.avadon_shield_m00_sh|icon.shield_avadon_shield_i00|-1|1210|50|1|28|0|0|0|3|0|0|0|1000|-1
674|LineageWeapons.knight_shield_m00_sh|icon.shield_knight_shield_i00|-1|560|47|1|28|0|0|0|3|0|0|0|1000|-1
738|LineageWeapons.long_sword_m00_wp|icon.weapon_long_sword_i00|-1|1300|6|0|27|1|10|1|0|0|1|1|1000|-1
743|LineageWeapons.broad_sword_m00_wp|icon.weapon_broad_sword_i00|-1|1300|8|0|27|1|10|1|0|0|1|1|1000|-1
744|LineageWeapons.cedar_staff_m00_wp|icon.weapon_cedar_staff_i00|-1|1800|13|0|7|4|20|2|0|0|1|1|1000|-1
747|LineageWeapons.apprentices_wand_m00_wp|icon.weapon_apprentices_wand_i00|-1|1300|13|0|27|1|20|2|0|0|1|1|1000|-1
748|LineageWeapons.club_m00_wp|icon.weapon_club_i00|-1|1350|13|0|27|1|20|2|0|0|1|1|1000|-1
749|LineageWeapons.apprentices_staff_m00_wp|icon.weapon_apprentices_staff_i00|-1|100|13|1|7|4|20|2|1|0|0|0|1000|-1
754|LineageWeapons.cedar_staff_m00_wp|icon.weapon_cedar_staff_i00|-1|1700|13|0|7|4|20|2|0|0|1|1|1000|-1
945|LineageWeapons.skeleton_buckler_m00_sh|icon.shield_skeleton_buckler_i00|-1|1400|13|0|28|0|0|0|0|0|0|0|1000|-1
946|LineageWeapons.dagger_m00_wp|icon.weapon_dagger_i00|-1|1100|8|0|27|12|5|3|0|0|2|2|1000|-1
975|LineageWeapons.broad_sword_m00_wp|icon.weapon_broad_sword_i00|-1|1450|1|0|27|1|10|1|0|0|1|1|1000|-1
981|LineageWeapons.brandish_m00_wp|icon.weapon_brandish_i00|-1|1300|8|0|7|2|10|1|0|0|1|1|1000|-1
989|LineageWeapons.knife_m00_wp|icon.weapon_knife_i00|-1|1130|8|0|27|12|5|3|0|0|1|1|1000|-1
1142|LineageWeapons.broad_sword_m00_wp|icon.weapon_broad_sword_i00|-1|1400|8|0|27|1|10|1|0|0|2|2|1000|-1
1181|LineageWeapons.bow_m00_wp|icon.weapon_bow_i00|-1|1850|13|0|7|5|5|6|0|1|7|2|1000|-1
1182|LineageWeapons.knife_m00_wp|icon.weapon_knife_i00|-1|1000|8|0|27|12|5|3|0|0|2|2|1000|-1
1213|LineageWeapons.bow_m00_wp|icon.weapon_bow_i00|-1|1800|8|0|7|5|5|6|0|1|7|2|1000|-1
1295|LineageWeapons.long_sword_m00_wp|icon.weapon_long_sword_i00|-1|200|51|0|27|1|10|1|0|0|2|2|1000|-1
1296|LineageWeapons.gladius_m00_wp|icon.weapon_gladius_i00|-1|300|8|0|27|1|10|1|0|0|2|2|1000|-1
1297|LineageWeapons.bastard_sword_m00_wp|icon.weapon_bastard_sword_i00|-1|400|51|0|27|1|10|1|0|0|2|2|1000|-1
1298|LineageWeapons.caliburs_m00_wp|icon.weapon_caliburs_i00|-1|500|1|0|27|1|10|1|0|0|2|2|1000|-1
1299|LineageWeapons.sword_of_delusion_m00_wp|icon.weapon_2hs03|-1|500|8|0|7|3|10|8|0|0|3|3|1000|-1
1300|LineageWeapons.apprentices_rod_m00_wp|icon.weapon_apprentices_rod_i00|-1|80|13|0|27|1|20|2|0|0|2|2|1000|-1
1301|LineageWeapons.big_hammer_m00_wp|icon.weapon_big_hammer_i00|-1|300|51|0|27|1|20|2|0|0|2|2|1000|-1
1302|LineageWeapons.bech_de_corbin_m00_wp|icon.weapon_bech_de_corbin_i00|-1|750|51|0|7|4|10|4|0|0|2|2|1000|-1
1303|LineageWeapons.lancia_m00_wp|icon.weapon_lancia_i00|-1|750|51|0|7|4|10|4|0|0|2|2|1000|-1
1304|LineageWeapons.apprentices_staff_m00_wp|icon.weapon_apprentices_staff_i00|-1|150|1|0|7|4|20|2|0|0|2|2|1000|-1
1305|LineageWeapons.knife_m00_wp|icon.weapon_knife_i00|-1|120|6|0|27|12|5|3|0|0|2|2|1000|-1
1306|LineageWeapons.knife_m00_wp|icon.weapon_knife_i00|-1|100|49|0|27|12|5|3|0|0|2|2|1000|-1
1307|LineageWeapons.bow_m00_wp|icon.weapon_bow_i00|-1|150|13|0|7|5|5|6|0|1|9|3|1000|-1
1328|LineageWeapons.leather_shield_m00_sh|icon.shield_leather_shield_i00|-1|300|2|0|28|0|0|0|0|0|0|0|1000|-1
1329|LineageWeapons.small_shield_m00_sh|icon.shield_small_shield_i00|-1|350|47|0|28|0|0|0|0|0|0|0|1000|-1
1330|LineageWeapons.buckler_m00_sh|icon.shield_buckler_i00|-1|500|2|0|28|0|0|0|0|0|0|0|1000|-1
1331|LineageWeapons.round_shield_m00_sh|icon.shield_round_shield_i00|-1|350|47|0|28|0|0|0|0|0|0|0|1000|-1
1332|LineageWeapons.tower_shield_m00_sh|icon.shield_tower_shield_i00|-1|500|51|0|28|0|0|0|0|0|0|0|1000|-1
1333|LineageWeapons.brandish_m00_wp|icon.weapon_brandish_i00|-1|2250|8|0|7|2|10|1|0|0|2|2|1000|-1
1376|LineageWeapons.guard_spear_m00_wp|icon.weapon_guard_spear_i00|-1|300|6|1|7|4|10|4|1|0|2|2|1000|-1
1471|LineageWeapons.silenos_blowgun_m00_wp|icon.weapon_monster_i00|-1|300|8|1|27|12|5|3|1|0|2|2|1000|-1
1472|LineageWeapons.death_knight_blader_m00_wp|icon.weapon_monster_i00|-1|300|6|1|7|1|10|4|1|0|2|2|1000|-1
1510|LineageWeapons.orcish_sword_m00_wp|icon.weapon_orcish_sword_i00|-1|1450|8|0|27|1|10|1|0|0|1|1|1000|-1
1511|LineageWeapons.iron_hammer_m00_wp|icon.weapon_iron_hammer_i00|-1|1860|8|0|27|1|20|2|0|0|1|1|1000|-1
1660|LineageWeapons.maingauche_m00_wp|icon.weapon_maingauche_i01|-1|1070|51|1|27|12|5|3|1|0|3|3|1000|-1
2368|LineageWeapons.training_gloves_m00_wp|icon.weapon_training_gloves_i00|-1|1580|17|0|7|7|5|5|0|0|1|1|1000|-1
2369|LineageWeapons.squires_sword_m00_wp|icon.weapon_squires_sword_i00|-1|1600|8|0|27|1|10|1|0|0|1|1|1000|-1
2370|LineageWeapons.club_m00_wp|icon.weapon_club_i00|-1|1910|13|0|27|1|20|2|0|0|1|1|1000|-1
2371|LineageWeapons.iron_glove_m00_wp|icon.weapon_iron_glove_i00|-1|1400|8|0|7|7|5|5|0|0|1|1|1000|-1
2372|LineageWeapons.doomed_dagger_m00_wp|icon.weapon_doomed_dagger_i00|-1|1050|8|0|27|12|5|3|0|0|1|1|1000|-1
2373|LineageWeapons.apprentices_staff_m00_wp|icon.weapon_apprentices_staff_i00|-1|1050|13|0|7|4|20|2|0|0|1|1|1000|-1
2374|LineageWeapons.doomed_dagger_m00_wp|icon.weapon_doomed_dagger_i00|-1|1100|8|0|27|12|5|3|0|0|1|1|1000|-1
2493|LineageWeapons.dark_crystal_shield_m00_sh|icon.shield_brigandine_shield_i00|-1|1320|19|1|28|0|0|0|1|0|0|0|1000|-1
2494|LineageWeapons.plate_shield_m00_sh|icon.shield_plate_shield_i00|-1|1310|19|1|28|0|0|0|1|0|0|0|1000|-1
2495|LineageWeapons.chain_shield_m00_sh|icon.shield_chain_shield_i00|-1|1280|19|1|28|0|0|0|2|0|0|0|1000|-1
2496|LineageWeapons.dwarven_chain_shield_m00_sh|icon.shield_dwarven_chain_shield_i00|-1|1280|19|1|28|0|0|0|2|0|0|0|1000|-1
2497|LineageWeapons.full_plate_shield_m00_sh|icon.shield_full_plate_shield_i00|-1|1220|19|1|28|0|0|0|2|0|0|0|1000|-1
2498|LineageWeapons.shield_of_nightmare_m00_sh|icon.shield_shield_of_nightmare_i00|-1|1180|19|1|28|0|0|0|4|0|0|0|1000|-1
2499|LineageWeapons.elven_long_sword_m00_wp|icon.weapon_elven_long_sword_i00|-1|1440|51|1|27|1|10|1|1|0|3|3|1000|-1
